depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_6,lineage_4,GSN,OLIG2,ANXA6,NOTCH3,ERBB2,TP53,CDKN2A,ACTN4,MMP1,CLDN1,STAT3,EGFR,CD44,IDH2,RHOA,PGR,EPCAM,CDC42,NF1,VEGFD,PFN1,MMP2,CFL1,CEACAM5,SMAD4,CLDN7,ANXA2,BRCA1,VIM,VEGFC,ESR1,FSCN1,YAP1,BMI1,MMP9,MYH9,BRCA2,IDH1,LGALS1,CDH1,CD24,BCAR3,ALDH2,FLT4,ECM1,NANOG,PTEN,RAC1,PROM1,LGR5,S100A4,SOX2,EZR,TAGLN,MKI67,POU5F1,MTDH
ACH-000098,GAMG,CNS/Brain,Diffuse Glioma,Glioblastoma,,,4.9866683367,0.3249046346,7.4380776933,0.3103487093,3.8981874468,5.0200437385,0.0462092547,7.9901435685,6.7541201309,3.9141495666,5.2422347103,6.4588693597,10.4137592307,5.7539930391,9.1755386677,0.0104927311,0.1703076583,7.7663017865,4.2963576986,0.3454331384,10.3373988663,6.2660165616,10.614050056,0.2398692791,4.4083107183,0.9545169142,10.8293353167,5.4397599806,11.6351207285,4.8745622387,0.0613261002,5.6544274588,5.8980884771,5.1592460602,0.2758334079,8.1233363445,3.9392621549,6.495934262,11.6011201508,0.1544114142,4.2928811422,5.8743133276,4.8999234395,0.296330928,4.1288318669,-0.0346086072,4.1987563103,8.5814425967,0.1418300966,0.0015342959,3.9931308503,0.5792548275,6.9685953292,1.6007699006,6.1980434,0.1122365736,6.6991780084
ACH-000243,DANG,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,7.6361917762,0.0220063236,7.1638530084,0.7819479161,4.7687314226,3.2387122968,0.0699261322,7.8978155002,8.4577070892,6.3153931019,5.6614055738,4.8669056232,8.2968373057,5.0239966998,7.9882468884,0.0104927311,7.6214804604,7.6437708528,3.9296995343,0.2473184521,10.4408445594,2.613660909,10.4615182367,2.7420122175,2.4080104184,6.6240054806,10.0128730222,4.704801835,6.8758823194,2.6029927515,-0.0019774819,9.2171062955,5.7520989578,3.851942704,0.2432465694,7.9953049708,3.2702834858,6.0602066263,11.4961976488,5.2392180038,6.3925044532,5.8405039905,3.4184368464,0.1025715911,3.422028007,-0.0346086072,4.1409995156,8.4340530889,0.0625582003,-0.012245121,2.3306125116,0.6754628675,7.3237711459,1.2071599994,5.4825142227,0.4885982811,6.2894441794
ACH-000118,HUPT3,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,5.7594076452,0.0220063236,3.5235427858,3.4840132633,5.0903636217,4.1562808164,-0.0401761998,6.9219994194,1.558405797,4.2647382146,4.9790719648,5.1829059775,7.2780745951,4.523219625,8.3633232689,-0.0029912554,8.0730280885,7.3489607542,2.9001586594,0.048887425,9.6565110273,1.6930467743,9.9211819927,1.1087196452,4.5398332387,6.2739223315,10.9053678995,4.6930214816,6.8446784988,3.8874593293,0.3493953066,5.2622901239,4.5829166712,6.3276086951,-0.0101494248,5.8719541236,2.9106577161,5.4686463181,9.4830746578,6.6250600292,4.3774797091,5.0990755503,2.8655925015,-0.0259348362,1.0905479862,-0.0346086072,3.5692703861,7.7452008006,0.1418300966,0.0286924212,3.9466819565,0.1860051924,8.0658692216,1.3402846341,4.4293723901,3.6115879402,5.7853046649
ACH-000244,DKMG,CNS/Brain,Diffuse Glioma,Glioblastoma,,,8.6917366193,0.1209404589,7.6730701193,6.3969057838,5.1645592188,5.1961234181,0.2667677566,7.5985831965,2.0558278616,0.785570055,5.9707422513,6.4541258209,9.3149718027,5.8686595718,9.2010300643,0.3101950451,0.763553447,8.2824931874,4.5389640658,0.0326379172,10.0028168914,9.5065964196,9.7238462004,0.4226729929,5.4131560189,0.4631950042,11.1904722788,4.1937912194,11.6915187718,6.9422722429,0.2565463418,7.4535086661,6.7007773767,4.0010620097,-0.0234970528,8.54567941,0.8737738818,6.1300379771,12.4047780629,0.767599099,2.9879120088,3.8409185899,0.774927911,0.0007649863,7.7209509944,-0.0346086072,4.272208556,8.2870633566,0.1418300966,0.7323328353,5.3060390444,1.7643489309,4.3013511844,9.7445410669,3.1544098483,-0.1011052828,6.491082134
ACH-000332,YAPC,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,9.4062415561,0.007315726,7.4818200837,2.9347047857,5.583804686,5.920918075,0.7866259671,9.124269983,2.6167189972,3.9087475599,5.4767216744,5.4004969043,7.412299444,6.9717187485,8.0631845779,-0.0029912554,8.599970133,7.4702939481,5.1108249683,-0.0681999165,9.6431056551,2.6199140328,10.4162935456,2.9206979342,2.9501886829,7.3000827286,11.3116663075,5.2979669555,5.4416570174,0.9909095931,-0.0281637234,6.0115760884,6.2579424949,4.2532696097,0.0161538797,7.9240941341,1.9324384327,6.8102829071,10.0856687647,7.074461019,4.8121977166,5.7535835731,3.9539350464,0.6574058046,0.9743514234,0.253590934,5.6923059067,8.0374597319,2.4138954422,0.0684657034,13.2204689099,5.6026507116,9.4529018128,5.0328528267,6.5658375907,0.5179145283,6.0891957933
ACH-000027,GOS3,CNS/Brain,Diffuse Glioma,Glioblastoma,,,6.8877092363,0.3717781866,6.7887007022,1.639459044,5.3338455621,6.0186576587,0.1387177073,8.5141335592,1.2772965857,0.5349195589,7.0708264829,5.7629616981,9.9407608834,7.1983985794,8.7792602302,0.0104927311,0.3680180869,6.6420085486,4.3019114237,-0.0681999165,9.5835257981,6.9795366105,9.9915363776,0.3543908711,4.7778142375,0.5740150039,11.9935340742,4.1793242963,11.2523420517,2.3239357248,0.3983185624,7.6596212343,6.4804061994,4.804425478,0.0921039106,7.6653696439,2.6260565804,6.8034467839,10.3366949132,6.0039003818,6.9816253427,3.0843307464,0.4352575886,0.1625057681,4.7522693284,0.0823639056,3.7555897315,7.9839585201,0.0760828168,0.5957757202,6.5786931587,7.3568310701,7.0199609157,5.0072049868,3.9901800221,0.1854260406,6.6105303581
ACH-000323,42MGBA,CNS/Brain,Diffuse Glioma,Glioblastoma,,,5.5147496549,0.0652209075,9.3195785629,0.3614752782,3.8981874468,4.9382162234,0.1718649695,7.929401921,1.5302083363,0.1394323617,5.2703794921,4.6457123853,8.8769919462,6.5634017167,8.9251598872,-0.0029912554,0.0120054225,7.8113013499,3.2357249296,-0.0339302845,10.9493727312,8.8478185401,11.4462386744,0.0421001581,4.8105799584,-0.1509909503,11.5312885565,3.2366315204,12.5058090507,4.9846662347,0.0237051468,8.208324938,6.5794732157,4.7047797625,0.2650588475,9.083013372,2.299862806,6.581554911,13.4061614023,-0.1220773836,3.4543688136,5.6275505668,0.3118086952,-0.0125188352,6.9776198275,-0.0346086072,4.2483962183,8.1820953573,0.1027498654,0.0286924212,6.6554418464,-0.0746165022,5.4071919298,8.0067108335,5.8044457386,0.1492503674,6.8852344834
ACH-000137,8MGBA,CNS/Brain,Diffuse Glioma,Glioblastoma,,,6.7864537727,0.0793491768,7.2249606748,1.8921579115,4.3117542846,6.3645484647,8.1500333767,8.154638154,0.2228016572,3.2969228198,5.5546134188,4.3375572791,7.6395792772,4.1209857766,8.2160381309,0.0759706583,0.7097366469,8.3191060441,4.2732259316,-0.0339302845,10.0911439072,9.2140009142,10.9543667411,0.0041021891,4.5920060808,3.5544206878,9.9473930804,4.5374020789,10.3902763474,5.0421137447,0.1217642657,3.5180105799,4.7675598002,5.3319887079,2.1646355025,7.0854183306,2.443476495,6.781129214,10.3780923175,0.6389508914,4.6758382271,5.5525925835,4.9598675208,0.0526289564,4.6151469114,-0.0346086072,4.8786931293,7.5938294237,0.6173702265,0.0814760252,7.9770948762,0.2670490185,5.8935156176,2.6835908821,4.2160461838,0.1614001646,6.3946989045
ACH-001375,PACADD119,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,6.183987908,-0.0110509304,2.3922122323,2.23780908,6.9398471317,5.6625658734,0.3384716292,8.8011267383,0.2337809018,3.1742511917,5.5671297842,5.8058160857,6.0921558166,5.5341922213,8.0656777118,0.0030895255,9.1493767343,7.9189270612,4.5000917258,0.3276107672,10.072479586,0.2031924793,10.3710307622,0.3764777546,3.3514080891,8.2868340487,11.7298452489,5.5311501134,3.271243703,1.4781126336,0.1955136579,1.5692338298,6.3587933701,4.715123857,0.0336433545,6.6334549706,4.2007669839,8.6892800936,6.0991533371,7.3548460873,8.3382901139,5.2322725529,1.150930715,0.0364293262,0.6640566226,-0.0083056744,4.5598733008,8.2564846492,0.2929389046,0.0371158874,6.6393504999,0.1653942879,9.6228783098,1.6052531418,6.4549634881,1.5687187105,6.6435865307
ACH-001377,PACADD137,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,6.9119534303,-0.0110509304,1.6330376908,3.4451086648,5.5224001809,6.0679357712,3.3157281769,8.1332738785,1.49340104,7.5361200327,4.3943342516,3.8388657867,6.5515019743,6.062785467,8.7375444181,0.0030895255,8.6787896012,7.2153018338,3.7418054635,0.0717675349,10.6636900182,-0.1582266081,10.3433653067,1.7793996173,4.9251310916,1.9248427621,10.9980978474,4.6903716218,3.9138509666,0.6515243168,0.1006631186,2.7028649938,5.1292626481,4.9290699764,0.0499923285,7.7856811191,3.4128904829,7.6511901241,6.7157467273,7.3813379436,11.0571213177,1.4149048101,5.7481689872,0.0364293262,0.6640566226,-0.0083056744,4.4502212665,7.6877293777,4.4250103355,0.195269407,6.2447221908,0.1369887265,7.1772359758,4.0141206718,5.7527462336,0.3662129248,6.4533029956
ACH-001353,JOPACA1,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,7.0786542189,-0.0110509304,4.9474996438,2.1047716321,6.5416316847,3.2095868465,1.7691614636,7.9272176196,1.1074112912,7.0966630423,5.5632415584,5.235886697,7.5304881523,5.0110459075,8.5497997922,0.0030895255,9.6605812591,6.976625623,3.8435562306,0.1068935544,10.0131792146,4.2273492486,9.4814170522,9.3447975684,0.3781783831,9.1324592872,11.4800075102,2.4788648245,4.4489545633,2.6291918706,0.0843138961,5.530099834,5.2244633885,4.9672428462,0.6441439542,6.7939839009,1.1990826628,9.0181463135,9.1780421308,6.8195603314,8.5164171452,5.960526797,5.4980766788,0.0364293262,5.3167502444,-0.0083056744,4.4516414198,8.4272151341,3.7268739028,0.0965533435,10.0912164614,0.1653942879,8.6972011786,2.6214045534,3.5683181239,0.8093124184,5.9230183557
ACH-001379,PACADD161,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,5.1340185112,-0.0110509304,0.2342944017,1.8508770801,5.2562203238,2.2502280467,8.0061831926,8.6610647183,0.3389389248,5.6345581758,5.0686401189,6.5867524507,8.329806745,4.3848937562,9.0682922481,0.0030895255,9.6378674719,7.6641465823,3.8457594101,0.1183774059,10.602811153,1.1032875085,9.8109378033,4.2906073427,4.3619788249,9.2349533287,11.1233469984,3.5438007282,7.7094888677,3.5163777372,0.1800769636,7.5004013518,6.1144820803,6.3616549988,0.0980852743,7.3950007385,1.9104438208,7.3722405504,10.5463093886,7.6552869948,6.424919615,7.5716434542,1.6292058688,0.0364293262,1.6049447681,-0.0083056744,5.3250905439,8.4960397445,1.2696947839,0.0521952245,10.7796701606,0.2738024271,9.8002382109,1.3635234806,5.8044164816,0.9178218748,6.0056904693
ACH-002681,538MGBA,CNS/Brain,Diffuse Glioma,Glioblastoma,,,7.1340102,0.0028545322,7.4059343058,2.7468630115,3.8460861131,5.8134828146,0.2183052068,8.1775672012,0.260824124,0.963415641,5.116016386,3.5398856723,7.3391671631,6.2618020317,9.4700545579,0.0030895255,0.953396391,7.9774014283,4.0047311383,0.0598266073,11.1020646657,7.6867409558,10.4897001483,0.1781286556,4.706519864,0.5729756608,11.6933129776,2.9098378712,11.3295333372,3.3287200162,0.067801992,7.1398384254,4.5775231289,4.3066441356,0.144810461,8.9648591818,1.0218980387,5.2986533286,13.6189859697,0.4921062698,7.4899079319,5.6917524406,5.8538344953,0.0364293262,5.1734135927,-0.0083056744,4.1272257696,7.5104217378,0.1265849533,0.6914652438,3.3794618887,0.2868055389,6.7780835065,7.8981287471,2.3838261955,0.3662129248,5.2340984139
ACH-000215,LN382,CNS/Brain,Diffuse Glioma,Glioblastoma,,,6.9164672099,0.007315726,7.0111076018,2.1770739562,4.9814401206,5.9703414347,0.1827388983,7.3013953213,7.7571955377,1.7136366842,6.1342880903,5.107608824,10.5232086821,5.9835169774,8.5756944348,-0.0029912554,0.0979510217,7.4255204332,4.149515571,0.412258424,11.0144297819,9.4841480038,10.4236165641,-0.1025784572,4.7480564209,0.2794444016,10.7170932611,3.9694243842,11.9339618759,5.8298393283,0.0363635878,7.9186036519,5.6394379553,4.1309071498,0.297126324,8.1878540919,2.3707453436,7.344705728,13.354717319,0.0456009389,5.2820125427,5.6757866744,5.4803579259,0.0269463328,7.9112092036,0.5283808919,4.0617185211,8.3086005378,0.0760828168,0.0015342959,12.0728065635,0.0485712197,5.5822808648,2.3462403306,5.364715156,1.7375139789,5.8462712561
ACH-000376,SF295,CNS/Brain,Diffuse Glioma,Glioblastoma,,,5.2636378256,0.1209404589,5.9606544423,0.5400725163,4.4243005173,5.464964931,-0.0274982776,8.3640042767,11.0874566511,0.6821969865,5.8713834314,4.6711831003,10.3624898388,4.7181809894,8.6938808442,0.0104927311,0.2807186187,7.8065959504,4.817014934,0.2182327277,10.7444478874,9.6956595964,10.4225417642,0.0790936569,4.4463743865,0.2320710754,10.6805973894,5.7628564788,11.5767431249,5.3761814092,0.2565463418,6.3452405617,5.4269665688,4.1683726563,0.6482557124,7.8156143733,2.6455719006,6.9845409731,12.7751939466,0.0456009389,5.896928986,4.5767500813,4.078646416,0.0526289564,4.7437259254,-0.0346086072,3.1239279174,8.2105510022,0.0211900282,0.3831659281,4.3142819994,2.9366450695,6.5106007852,2.5670943225,5.3236218204,0.4787054282,6.3020360348
ACH-000329,CCFSTTG1,CNS/Brain,Diffuse Glioma,Astrocytoma,,,6.5239204038,0.0365521839,7.6518299237,4.3516853275,2.480977322,4.4629829465,6.5415134291,8.5968155181,2.091975143,0.4791723862,6.0383657781,5.4077711315,9.8187086285,6.292532694,8.5653929979,0.0104927311,0.4060327178,7.6453831918,3.8743370613,0.0967400553,10.8111872215,9.5736864072,11.092928243,0.161788943,5.4674447492,0.1930365486,10.8769465958,4.8281630721,12.0040625283,5.1347631191,0.1335304698,7.6600800484,5.7473118957,4.7469377692,0.0030666974,9.2894046049,2.8531883518,5.6904406159,12.5911392476,0.1118716773,0.9391098201,5.074162342,4.9783821899,0.1625057681,7.2510125758,-0.0346086072,5.9533138494,8.1843383234,0.1798587131,0.1814184967,5.3143301058,4.8355195934,6.602387906,9.5260663056,6.6063117554,0.4687509372,6.5782961945
ACH-000601,MIAPACA2,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,6.8834100233,0.007315726,7.0980623096,1.9722239627,4.7582802706,6.0127018894,0.2148542439,6.1750041592,1.5997197879,2.7487949149,5.2491374849,3.6792825384,8.4552470681,5.5598848238,8.2898722384,-0.0029912554,0.230797923,7.098733137,2.6456818854,-0.0003261245,10.6082528304,0.6001662449,9.7875922966,0.0790936569,3.7753755243,0.122116407,9.9251255493,3.5612859211,11.9766448266,4.5328012165,-0.0281637234,2.750072835,3.8414874331,1.7343959578,0.0419513199,5.8060631779,2.0657334146,5.1610465981,11.1950607186,0.0342521756,0.541458048,6.6772712906,0.0784709744,-0.0125188352,1.4116031265,0.1399928394,4.6527923273,7.7410365691,0.1418300966,0.0015342959,12.1802251077,-0.0185519923,7.3491883819,2.245461066,4.9788976763,-0.0450402095,4.1461919496
ACH-000164,PANC1,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,7.2149339476,0.007315726,5.6763718399,0.3310279908,4.1249069279,4.9914541484,0.2148542439,10.4027344944,0.7484985425,4.8575379759,7.0562375983,5.6319074333,10.5075387839,6.5104924196,8.3402938953,-0.0029912554,3.7141247358,8.1633548649,4.4836211271,0.0162343834,10.6328837204,7.7951972486,11.1396836177,0.1151344267,4.4213056101,4.4728608717,11.27756944,3.9986353476,11.9588436453,4.0927220895,-0.0414519478,7.6704774413,6.7388892965,5.1697010728,0.4374029548,7.8591186582,2.2782313031,5.661422949,11.8412150067,3.8032458954,4.2726084652,4.2881268204,2.1320057613,0.0269463328,0.6016294973,-0.0346086072,5.5023479042,8.730477125,0.1546203345,0.3935644853,10.0372209293,-0.004872828,7.7683850379,1.8437073097,6.5587909197,-0.0042458919,6.3600647124
ACH-000558,A172,CNS/Brain,Diffuse Glioma,Glioblastoma,,,7.0128005567,1.8694869183,8.6483979192,4.5230567713,5.1211337498,6.300843354,0.1498557829,9.0387086499,4.8876083479,1.7655190945,6.2267747189,4.8352217454,9.4945061821,6.0149962764,9.4843981547,-0.0029912554,0.9711078265,7.3481042151,4.6294364552,0.5628368207,10.7311625342,7.8616838788,10.1509420468,0.0912106666,4.602427526,-0.0080767405,11.1354989437,5.0510575872,12.234614176,5.2213823949,0.2131130656,7.4577588468,4.9224829327,5.5571520083,0.4656445358,7.6835843561,2.621686722,6.6559610729,11.7392449676,0.4300585927,2.5035692205,4.238915285,0.103622952,2.8322706518,8.7795442413,-0.0346086072,2.4025189245,8.4631994187,0.1158970453,0.7881248283,12.7695117649,1.2857420456,7.5319764546,7.0027853832,5.0156010699,0.1370074673,5.9635449103
ACH-000222,ASPC1,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,7.7628428319,0.007315726,0.3275354696,0.2463768817,5.3491850141,2.4245296062,7.2139851496,7.4747511381,0.908483182,6.2382074213,4.0485095065,6.4499272539,6.8656996993,4.4301641006,8.818750506,-0.0029912554,9.2137752368,7.6309057526,3.8197063594,-0.0339302845,9.6240758496,0.5041887576,9.9878655329,8.9878141302,3.4500524437,7.5205353808,11.0161094174,2.3977649392,10.2901080012,0.1082261836,0.0363635878,6.2908348237,5.6171398691,5.1974882356,-0.0234970528,7.0015701555,1.0617623983,7.5486079629,7.485843938,4.8719110055,0.29902789,4.422551213,6.7958083575,-0.0259348362,2.5028726977,0.3650455399,4.9366377319,8.7192551277,0.0625582003,4.4480717267,13.7639237322,-0.0603928847,8.4480902116,3.2725735596,4.0291286498,3.1905944203,5.91135225
ACH-000535,BXPC3,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,7.4905078165,0.007315726,4.007360178,0.9488368501,4.8273075448,6.0561397415,0.1498557829,9.5593286084,6.4807974091,6.8834989709,5.2743080264,5.7513651563,7.9733250789,4.9779829037,8.5946922141,0.0104927311,5.9006075048,8.3202391444,3.674665726,0.2328366951,10.7748593543,0.4665916185,10.7076865105,7.6680690496,-0.1616229087,7.3648458069,11.7684873226,3.8246867959,3.9985939038,1.5373326641,0.1217642657,8.3035930678,5.7726591467,4.0124731127,5.5456586558,8.2722241399,2.5316355352,6.0407532042,10.0801396137,7.0633476498,7.6707582515,5.7643966227,3.7372228352,-0.0125188352,4.5026614197,-0.0346086072,3.9705416495,8.2431659249,0.089479236,0.0286924212,7.1172027474,2.4698600532,8.6651095001,4.35858532,5.9379592122,0.9556048826,5.0575423806
ACH-000571,T98G,CNS/Brain,Diffuse Glioma,Glioblastoma,,,7.0392381955,0.5353837278,7.7029613503,0.6743396968,4.7384640695,6.6116528947,0.5344372922,7.8671838265,3.963069545,0.4212095221,6.3425416861,5.1211458724,9.7825537298,7.1670374372,8.8996253086,-0.0029912554,0.230797923,7.5006583299,4.149515571,0.2616800272,10.8922496579,10.9065377113,10.582769326,0.0295484517,4.7920122578,0.4466557546,11.3881558985,4.8426424392,10.9798132249,4.3051870691,-0.0150064196,7.1124739371,5.795247226,4.1848114316,0.116494138,8.5587925168,3.0648482816,6.8973299511,12.5126139922,-0.0357915245,6.387874497,4.8144885828,6.2118478441,-0.0259348362,6.6992228999,-0.0346086072,4.7973059363,7.8516637814,0.089479236,-0.012245121,6.722774389,-0.0603928847,4.8059708788,2.3941457079,5.0681533219,1.1495019881,6.3018303577
ACH-000114,SU8686,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,5.835620071,0.0793491768,6.8504822108,2.3147033543,4.4541835428,5.336331713,0.0816329673,8.3686278411,5.4122585031,5.9955481974,5.0666677593,5.0300212505,8.4873401745,5.3029951018,7.3297270919,0.1013009184,8.0038774135,7.0774389671,3.8081474885,0.8398742154,9.3009992036,1.1016722032,9.3154528164,2.1359138243,2.8532757121,8.2364456769,10.1453459941,2.4861057636,4.9120867632,2.8998667843,0.2565463418,5.3829655219,5.2275515474,4.348980055,0.7944580635,7.4757124631,1.7529096194,8.0694159183,10.2041993603,6.9475784573,6.8119953099,4.849044534,5.619573199,0.2086058818,1.7644155382,0.3095811055,4.003052058,7.8571449263,5.650811588,0.0553332172,4.2824319541,0.6838962947,9.1694109112,3.4934931128,2.7516528163,0.8172568097,5.1520550977
ACH-000138,CFPAC1,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,6.4890841664,0.0365521839,4.5615560253,2.4855364044,5.4904076818,3.9723948074,6.7030916787,8.0430978888,1.2659963635,4.5788514748,4.9863839406,4.9571607288,7.603327107,5.5470420814,7.7120156913,0.0104927311,8.2955417444,8.1203405012,3.8604004164,0.0649857724,9.4045210051,0.5408870737,9.618394812,4.5974933392,0.0665558366,6.699383245,11.123409106,3.2539823614,9.7392929733,1.9505473194,0.0363635878,5.8435738682,5.6417347666,4.7785706184,0.6803872019,7.5425498837,1.4052095917,6.787033564,8.719985305,6.4235202893,7.2155456887,6.3611475643,5.60610443,0.0902582911,2.6867178807,1.5151558161,4.7795466549,7.8128429932,5.6500295286,0.1693093345,7.1841684993,4.6110150281,8.9048709856,4.5008494833,4.8335622247,3.2211990078,4.735306024
ACH-000094,HPAFII,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,5.7297798196,0.0220063236,1.3518388875,1.663033558,5.371595166,4.2161880657,7.6518070263,7.6656678482,9.1017060358,5.3777156294,4.0272091482,5.2502344672,5.8333950854,5.4549575245,8.1445546202,-0.0029912554,9.1898999571,7.4572089036,3.6725478494,-0.0170466397,10.0567022715,0.4665916185,10.2195955419,8.832790737,4.1313884435,7.9194623611,10.7459650339,2.4500396304,3.3888640416,0.8429605347,-0.0019774819,5.6607064673,5.953324949,3.9398988182,0.3489252517,6.6754494478,1.3570167613,7.0855440658,7.7701241968,6.8283845521,6.3016460092,5.3218513973,8.4550589789,-0.0259348362,1.5050243952,0.0241671899,4.6001328427,8.4768243728,0.5322622105,0.4141324958,5.454414357,0.485792673,8.376365593,1.5793050043,5.4154412025,1.8757788561,5.3976578277
ACH-000863,DBTRG05MG,CNS/Brain,Diffuse Glioma,Glioblastoma,,,8.1458506023,0.1072064726,7.8231260723,1.7498342867,4.5964059893,4.6949736269,0.2148542439,7.8674702181,3.6186918238,4.6959475446,5.6001237282,3.6379235185,9.8376122446,6.7519731988,8.4005254065,0.3101950451,0.7218690308,8.3820868711,3.9000064685,0.3040632035,9.7526025936,8.0688397614,10.1223681441,0.3034941391,4.193903323,0.7865190744,11.7310814775,3.3394041414,11.2368695961,4.1848572138,0.0613261002,6.5401026778,5.2336755636,4.4860104222,0.079740454,8.0173379493,1.6262142473,6.3069954311,11.40032319,0.2358863863,7.0542091257,5.4540382833,5.5133980383,-0.0259348362,6.5618312426,0.4744360525,5.4943594361,7.7777046206,1.1214630779,0.6910732207,6.6749006006,4.0641889157,6.9141987079,6.3559263117,4.904312025,-0.0450402095,5.5131100546
ACH-001711,PFSK1,CNS/Brain,Embryonal Tumor,Primitive Neuroectodermal Tumor,,,1.086533283,2.7765177537,6.3987290447,4.2141713838,3.947567785,6.2236591577,7.6109044866,7.3208025014,2.3673786018,1.9439057764,5.5290523399,0.5446599612,4.4632379036,4.4205541292,8.2426647179,0.0190894488,1.1435722906,7.5155338972,4.3491402937,0.2482394776,11.3855249897,5.3683497432,10.0050517439,0.1781286556,4.3447815937,4.2850743042,9.6270126192,4.0393495696,7.136812872,4.1277828731,0.0843138961,6.0004324433,5.0559714169,5.089109106,0.4647231469,6.4561183498,1.9815366126,5.8466013025,12.3932637111,0.4495653716,0.5151616124,3.9814010138,0.1710165158,4.037566529,4.5149763312,0.0102393084,3.7437179197,7.5518460141,0.0714216424,0.5791575119,6.1487608572,5.3131011782,5.8684838748,1.9266835666,4.97156423,0.3159915822,5.7948666474
ACH-000270,HPAC,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,5.3546883352,0.007315726,0.2258161523,1.0437121423,5.5423270301,3.4738518196,5.2070529434,7.1311022436,0.2455762899,2.2900503371,4.5725079382,4.0174673335,3.5335472043,2.7752828352,7.9591854208,-0.0029912554,6.5735244074,6.692688069,4.2133974571,1.0696778107,8.6445317201,0.576728541,8.458131049,8.4556999989,3.777207801,6.2304426591,10.2576286615,2.8489473925,2.3713065512,0.0664398169,0.0736345332,4.6871228587,5.2765640128,4.5512690985,0.0419513199,6.1432008789,2.3604439095,6.7132579682,8.8236843713,5.3294785778,5.5348325877,5.3545581397,1.4262341442,-0.0259348362,7.5230394053,-0.0346086072,4.9982118103,7.7260288103,1.516760297,0.0420762506,10.7860978091,0.6498598828,8.7955079945,2.1894990719,5.043005546,-0.1154344429,5.13910152
ACH-000155,SW1990,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,3.1150490835,0.2264419643,6.811250271,0.4676796808,4.2958510583,5.3226280902,0.1387177073,7.7569627833,2.3987394366,5.3037170651,4.5218801437,4.2094118411,8.0066097801,5.0579555958,8.4200759049,-0.0029912554,5.102194511,7.5725411145,4.0477994018,0.0967400553,10.3715319881,5.7830108312,10.4256566829,0.0421001581,3.4773099629,2.5448223866,11.0560305081,3.3469582558,10.5074315301,2.9644234797,0.0237051468,7.1931040879,5.8597100508,4.5211720365,0.0419513199,6.6533676858,3.0111349102,5.4022607355,13.1521483151,2.2186210805,1.1607266118,6.0879951654,2.7197263263,0.0398487946,1.4879436635,0.0823639056,4.8378817933,7.7776390101,0.0625582003,0.0015342959,11.9622887586,0.0353963636,8.1541055079,6.975249002,4.3186475634,0.3549514122,5.7546938697
ACH-000152,M059K,CNS/Brain,Diffuse Glioma,Glioblastoma,,,4.8987375956,0.0365521839,7.9162354948,0.7819479161,4.108047121,5.9724643095,7.0085207178,9.0658070478,3.9722130079,3.0925254757,5.3085282489,4.7723863012,8.9315104509,6.2363271089,9.3277894649,-0.0029912554,-0.3808259709,8.3483180952,4.0955532285,0.0649857724,10.6245353254,6.1926106248,11.1654880176,0.161788943,5.3051586807,0.2320710754,11.3271097764,3.239312593,11.4102239382,6.0244853182,0.2241045312,7.3201552861,6.2359887543,5.2462296195,-0.0101494248,9.0457557016,1.9792365379,5.0513949247,12.1275688518,0.4300585927,4.2264732157,6.0911904501,2.5058478225,0.065289115,4.6527174912,0.3650455399,3.0133210602,8.3169551703,0.1158970453,0.5221482207,1.7965720545,-0.0185519923,7.9635593581,11.0587957028,5.3881214166,0.2208007102,5.6021464512
