depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_6,lineage_4,RHOA,RAC1,ACTN4,CLDN7,EZR,LGALS1,FLT4,NOTCH3,MYH9,EGFR,ALDH2,VIM,FSCN1,NF1,CFL1,ECM1,TAGLN,CDC42,YAP1,IDH2,CDKN2A,BCAR3,PGR,PTEN,SMAD4,BRCA2,SOX2,TP53,CDH1,MMP9,CEACAM5,BMI1,MTDH,MMP2,VEGFC,ERBB2,MKI67,PFN1,GSN,S100A4,ESR1,CD44,CLDN1,POU5F1,OLIG2,CD24,ANXA2,VEGFD,MMP1,STAT3,ANXA6,IDH1,LGR5,EPCAM,BRCA1,PROM1
ACH-002224,D247MG,CNS/Brain,Diffuse Glioma,Gliosarcoma,,,0.9820415697,1.9564144154,0.9816944744,0.971213917,1.0530799718,0.9612516003,0.9887488385,0.9816944744,0.9612516003,1.9564144154,1.0229119738,0.9815066857,1.9564144154,0.971213917,0.9806777154,0.9923926808,0.9806777154,0.9923926808,0.9806777154,0.9474363963,0.0062428564,0.9923926808,0.9806777154,0.9815066857,0.8409034097,0.7908308192,0.9820415697,0.971213917,0.9782953571,0.9683127527,0.9816944744,0.9815066857,1.0301646928,0.9782953571,0.9881109849,0.971213917,1.0022121965,0.971213917,1.3852266034,0.9923926808,1.0530799718,0.9806777154,0.9820415697,1.0491340312,0.9890696337,1.0530799718,0.9474363963,0.7518605445,0.9806777154,0.971213917,0.9887488385,0.9904149522,1.0229119738,0.9904149522,0.971213917,0.9818210478
ACH-002225,D263MG,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.1181936056,0.9963807126,1.1424594819,1.1557865609,0.9288232559,1.1318713587,0.8973887481,1.0203914815,1.1318713587,0.9963807126,0.966012659,0.9045517827,0.9963807126,0.8706923785,1.8426077677,1.159717969,0.5906252746,1.1867960251,1.4320719717,0.6330515984,0.5467885736,1.2405466604,1.4320719717,0.9045517827,0.6302984412,0.6523390961,0.9162466985,1.1557865609,0.8871672413,1.4354320118,1.1424594819,0.9045517827,1.0067992173,0.8788153657,1.2171517085,0.8706923785,0.8761379812,1.1557865609,0.8897722439,1.159717969,0.9288232559,0.6031530344,0.9162466985,1.1278686005,0.9261873771,0.9288232559,0.6330515984,0.3053752405,1.4320719717,1.3799691356,0.8973887481,1.1740924393,0.966012659,1.1450011124,1.3799691356,0.6213895996
ACH-002226,D336MG,CNS/Brain,Diffuse Glioma,Gliosarcoma,,,0.9671710724,1.5539186732,0.8142868447,1.1243708838,1.3063921255,0.6321583978,1.1075040695,0.8142868447,0.6321583978,1.5539186732,1.0131663028,0.6416150999,1.5539186732,1.1243708838,0.9296000168,1.2598246983,0.9296000168,1.2598246983,0.9296000168,1.1607666701,5.2e-09,1.2598246983,0.9296000168,2.7e-09,0.9140500062,0.9373098832,0.9515563508,1.1243708838,0.8625494057,1.2472364535,0.8142868447,0.6416150999,0.9894481412,0.8625494057,0.9402797805,1.1243708838,0.6439524198,1.1243708838,0.9643675422,1.2598246983,1.3063921255,0.6412816363,0.9515563508,1.3063921255,1.1905762331,1.3063921255,1.1578769955,0.5621414101,0.9296000168,1.1243708838,1.1075040695,0.9281507168,1.0131663028,0.93755355,1.1243708838,0.9402797805
ACH-002227,D392MG,CNS/Brain,Diffuse Glioma,Glioblastoma,,,0.9114200416,1.5795252501,1.1503357469,0.9896642022,0.6785579807,0.9992669191,0.9338980692,1.1503357469,0.9992669191,1.5795252501,0.9549777332,1.1016569145,1.5795252501,1.4817415836,0.9428832178,1.5452947024,0.5336419546,0.9861069293,0.5336419546,0.9833936878,7.1e-09,1.0228481632,0.5336419546,0.6121826233,1.0074924308,0.8731951365,0.9114200416,0.9896642022,1.1492144195,1.3116983655,1.1503357469,1.1016569145,1.2642642152,1.1492144195,1.0140438221,0.9705557562,0.6121826233,0.9896642022,0.8824809252,1.0265529186,0.6785579807,0.9428832178,0.9114200416,0.9441945103,1.5186043017,0.6785579807,0.9968967531,0.4720291956,0.5336419546,0.9705557562,0.9338980692,1.027753297,0.9549777332,1.0241719839,0.9705557562,1.0140438221
ACH-002228,D423MG,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.1032532521,1.3219411935,1.102488036,1.2552667708,1.1021701803,0.9195111666,1.152512182,1.0591676765,0.9195111666,1.3104070284,1.0516174598,0.9240417872,1.9609516985,1.1457743927,0.871061206,1.2372139453,0.871061206,1.2372139453,0.871061206,0.684461358,0.7069019369,1.2372139453,0.871061206,0.9345352581,0.6335713484,0.6760988039,1.1032532521,1.2552667708,0.9347205388,1.1166282802,0.6320804068,0.9240417872,0.9708289263,0.8614344946,0.7561199368,1.1313717085,0.9345352581,1.2552667708,0.7357905232,1.2372139453,1.1021701803,0.871061206,1.1032532521,1.0362844046,0.9944591397,1.1021701803,0.6886190513,0.7963723297,0.871061206,1.1313717085,1.152512182,0.896040595,1.0516174598,0.9249049394,1.1313717085,0.7561199368
ACH-001053,D425,CNS/Brain,Embryonal Tumor,Medulloblastoma,MYC Amplified,,0.854203077,1.1253252185,0.9991851911,0.5429841535,1.0503659108,0.9647579953,0.8617534055,1.1049637189,0.9647579953,1.149071045,1.0046750816,1.3710469733,1.1253252185,1.4630397832,0.9404173102,0.8894534448,1.2428265788,0.8569007382,1.2428265788,1.1516393581,0.7836313389,0.8835704039,1.2428265788,0.8892623435,1.2180412566,1.1673806014,0.9237965094,0.5429841535,1.1105097042,1.1270292824,0.8886855899,1.3710469733,0.9553749799,1.1084456248,1.108308873,1.4907816849,0.8892623435,0.5429841535,0.9700775574,0.8894534448,1.0503659108,0.9898288518,0.8359247606,1.027605844,1.1511365669,1.1134825893,1.0573470602,0.9024832118,1.2428265788,1.4907816849,0.9042884863,1.1409115896,0.9998073236,1.1483974244,1.4907816849,1.1702234228
ACH-001054,D458,CNS/Brain,Embryonal Tumor,Medulloblastoma,MYC Amplified,,0.9221389112,1.0844255426,1.1224444131,0.571012012,0.7656479028,1.0930042419,1.0567118293,1.1224444131,1.0930042419,1.1346017545,1.0648852671,1.2569340892,1.0844255426,1.169455528,0.843615788,1.15704101,0.843615788,0.8615915465,0.843615788,0.8512111772,0.5857999601,0.5394600391,0.843615788,0.8252647934,0.6762497215,1.039901585,1.3461153115,0.571012012,0.8587725605,0.8928575961,1.1224444131,1.2265363579,0.8292120576,0.8587725605,0.778966937,1.169455528,0.8252647934,0.571012012,1.1296297585,1.15704101,0.7656479028,0.843615788,1.3461153115,1.4049881866,0.8018487295,1.3395096736,0.8512111772,0.7721055562,0.843615788,1.169455528,1.0567118293,1.0518441801,1.0648852671,1.0808849725,1.169455528,1.0730088684
ACH-002229,D502MG,CNS/Brain,Diffuse Glioma,Glioblastoma,,,0.7976888404,1.3339513023,0.8200660401,0.9341719295,1.1897488005,0.9963675905,1.0220366982,0.8200660401,0.9963675905,1.3054009551,0.9945322089,1.0492991196,1.3339513023,0.9341719295,1.0359145474,1.051799707,1.0359145474,0.8943212119,1.0359145474,1.0150156699,3.02248e-05,0.9063938642,1.0359145474,1.0492991196,1.049667935,1.0487704921,1.1836520137,0.9341719295,1.0971699391,1.2220294047,0.8200660401,1.0492991196,0.9671362126,1.0971699391,0.9119388545,0.8813121502,1.0492991196,0.9341719295,1.048247217,1.051799707,1.1897488005,1.0359145474,1.1836520137,0.8328710203,0.9909601858,0.913532525,1.0179452723,0.4653431901,1.0359145474,0.87048962,1.0220366982,1.0326354276,0.9945322089,0.5280992509,0.87048962,0.9119388545
ACH-002230,D542MG,CNS/Brain,Diffuse Glioma,Glioblastoma,,,0.9742203336,1.6273899653,0.9747188163,1.1761042936,1.0435176483,0.6932146264,0.8959853199,1.0597625123,0.6932146264,1.6273899653,0.9633126392,0.7022311993,1.4444697586,1.0244183495,0.9448747451,1.3416905834,0.9448747451,1.3859113709,0.9448747451,1.0065354607,0.7039002971,1.3859113709,0.9448747451,0.7470087256,0.5816620157,0.8291982633,1.2126750367,1.1761042936,0.8554159423,1.0042642969,0.9747188163,0.7022311993,1.0855920043,0.8554159423,1.0437324939,1.0227240985,0.7641760775,1.1761042936,1.2995606812,1.3416905834,1.0435176483,0.9310309288,1.2126750367,1.3763362738,1.4351743389,1.0435176483,0.9976806508,1.0684837745,0.9448747451,1.0227240985,0.8959853199,0.9075764002,0.8903490856,0.8480516271,1.0227240985,0.9091548849
ACH-002231,D566MG,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.0062438739,1.4377840456,1.006938101,0.8672903726,1.1196043521,1.1527023265,0.8789798512,1.006938101,1.1527023265,1.4377840456,0.9035811002,0.7790900528,1.4377840456,0.8683893874,0.8381004078,1.1335146208,0.8381004078,1.1335146208,0.8381004078,1.1483966284,0.0006652872,1.1335146208,0.8381004078,0.7809835142,0.8376787609,0.5910815114,1.0062438739,0.8672903726,1.1509785921,1.135447499,1.006938101,0.7790900528,1.0844097577,1.1509785921,0.5905266198,0.8683893874,0.7809835142,0.8672903726,1.0807883284,1.1335146208,1.1196043521,0.8381004078,1.0062438739,1.1196043521,1.1313191679,1.1196043521,1.1483966284,0.5615346682,0.8381004078,0.8785650414,0.8789798512,0.3224517043,0.9035811002,0.900845124,0.8785650414,0.5787130169
ACH-000330,EFM19,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,"luminal ER+, PR+, HER2+",,0.9927380537,1.0994995395,0.9731418366,0.644423942,1.4160507782,0.619104564,1.0030190453,1.0076712219,0.619104564,1.2124834037,1.4192364818,1.4614171066,1.0994995395,0.6232496186,1.282101962,1.2967146135,0.6801495955,0.6734729938,0.7657683827,1.415605233,1.1e-09,1.1338485893,0.7657683827,0.6562601338,0.7811767953,1.4195650889,1.5206013742,0.644423942,0.7193535948,1.7892227407,0.9731418366,1.3388060726,1.4651486053,0.8040053464,0.7624422647,1.6176326256,0.7542883245,0.644423942,1.3241439789,1.2967146135,1.4160507782,0.6824782621,1.4181449506,1.2490030501,0.986933648,1.3250088539,1.0077166231,0.3850193877,0.7657683827,1.6176326256,0.6976604715,1.0850315551,1.4350669059,1.0273401971,0.6547858271,0.7851134252
ACH-000117,EFM192A,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,HER2+,,0.6795629012,0.6723773354,1.6386502937,0.6644170497,0.9955219286,0.6657710299,1.3324708759,0.6687481961,0.6657710299,0.7118790255,1.3606763984,0.9983295258,0.6723773354,0.6313132781,0.7738039509,1.2958547336,0.757462305,0.6629780448,0.757462305,0.9808986603,0.5512466927,1.3477855841,0.757462305,0.9971220433,0.6903849883,1.0547287344,1.0469771818,0.6644170497,1.036044521,0.6971499964,1.6386502937,0.9984250249,2.6292658082,1.036044521,1.0593027704,14.1543736073,1.3258825651,0.6644170497,1.0186412178,1.2958547336,0.9955219286,0.6989344195,0.948579766,1.3424282675,0.6627983885,1.0080715215,0.9808986603,1.0885917443,0.757462305,0.6584783901,1.3324708759,0.6852721685,1.5838921491,0.9993479612,0.6584783901,1.0711043215
ACH-001067,F5,CNS/Brain,Meningothelial Tumor,Meningioma,,,1.0405952305,1.0393589606,1.0014670814,1.0008910909,1.019469066,1.0004776925,1.0386423811,1.0119948863,1.0004776925,1.0393589606,1.0353775918,1.0287717985,1.0393589606,0.9875926468,1.044304184,1.0759298365,1.044304184,1.0160736644,1.044304184,0.9990148303,1.0324543541,1.026439788,1.044304184,1.0385063229,1.0567088994,1.021645016,1.0241655948,1.0008910909,1.0543157538,1.0359037768,1.0014670814,1.0287717985,1.5466406107,1.0543157538,1.0346924446,0.9875926468,1.0385063229,1.0008910909,0.9972568271,1.0759298365,1.019469066,1.0535443156,1.0241655948,0.9906916516,1.002313625,1.019469066,0.9990148303,1.0687363545,1.044304184,0.9875926468,1.0386423811,1.0342794232,1.0353775918,1.0309447368,0.9875926468,1.0540512388
ACH-002349,GBM001,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.0901993763,1.0710723974,1.034949232,0.5407115204,0.9823744881,1.0615519682,1.0479878566,1.034949232,1.0615519682,1.0710723974,1.2734232411,0.7893116783,1.0710723974,1.329913119,1.0539438442,1.0687526521,1.0539438442,1.0687526521,1.0539438442,1.037223645,0.0002547255,1.0687526521,1.0539438442,0.7893116783,0.7772604428,1.0365487719,1.0901993763,0.5407115204,1.0509776577,0.8155119938,1.034949232,0.7893116783,1.0527179841,1.0509776577,1.13706285,1.329913119,0.8006973852,0.5407115204,0.5401597326,1.0687526521,0.9567931726,1.0539438442,1.0901993763,0.7263123417,1.0367133171,0.9567931726,1.037223645,0.4796782732,1.0539438442,1.329913119,1.0794317291,1.0391435747,1.2734232411,1.0540592756,1.329913119,1.1511349711
ACH-000102,GMS10,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.2214713287,1.0144726705,0.9771872872,1.0954981135,0.8532249153,0.6608908835,0.9040202535,0.9771872872,0.6608908835,1.0144726705,2.1672956935,0.675541357,1.0144726705,0.6212321721,0.8982624927,1.0024095052,0.6330059651,1.0024095052,0.8982624927,1.3686143696,0.7388661805,1.0024095052,0.8982624927,0.3461453805,0.7911054961,0.6689364202,1.0325194797,1.0954981135,1.0816344446,1.5738379483,0.9771872872,0.675541357,1.2258547109,1.0816344446,0.9949155654,0.8969341648,0.6756598346,1.0954981135,1.0411348921,1.0024095052,0.8532249153,0.9070575542,1.0325194797,1.3937144441,0.9811522985,1.310365247,1.3803479702,0.6395264795,0.8982624927,1.2064708011,0.9040202535,0.7066883348,0.6886830143,0.9288921463,1.2064708011,0.7138268137
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,Basal A TNBC,,0.5743750551,0.9407106874,1.0933429473,1.1094471927,1.1815199586,1.4281742383,1.5674908266,7.833912422,1.4281742383,1.9485217022,0.8672687311,1.8415109809,0.9407106874,0.8289161059,1.1167327734,1.4545450701,0.5805555412,1.1593458437,0.657971956,1.4743530143,0.3256535818,0.9178014556,0.657971956,0.9430531579,0.9590001859,0.6367703208,1.4610403277,1.1094471927,0.8917838635,1.1748389484,1.0933429473,1.8415109809,1.6595510393,0.9103467021,0.6148656002,1.1350210076,0.9034834004,1.1094471927,0.8611873303,0.9107544221,1.1815199586,0.9979102683,1.4610403277,1.4501257386,1.1694376948,1.1002214994,1.7162860214,0.3205192698,0.657971956,0.5758464212,1.2061530635,0.9392681537,2.9920597802,1.2189610267,0.5758464212,0.9459822377
ACH-000111,HCC1187,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,Basal A TNBC,,0.8533763298,1.7777260253,1.1505295197,0.8188068064,0.8724231754,0.82988078,0.8275291286,1.6563286937,0.82988078,1.7777260253,0.8466021162,2.0497386898,1.7777260253,0.8209407461,1.6293618112,3.1264382002,1.6056428236,0.8167078502,1.7622773552,0.8838674893,1.4071313455,0.9117056365,1.7622773552,0.8786551743,1.8884243621,1.2329676949,0.8926447261,0.8188068064,0.8925847109,0.8754550434,1.1505295197,2.0497386898,1.3418272988,0.8925847109,0.9102791871,0.8287874143,0.8786551743,0.8188068064,1.2224004673,1.7486772035,0.8724231754,1.7203665672,0.8926447261,1.6949327118,1.2859521845,0.9074097082,0.8659484207,0.4725005782,1.7622773552,0.8287874143,0.9077720664,0.8919847808,0.8929993312,0.8696386707,0.8287874143,0.9333285936
ACH-000699,HCC1395,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,Basal B TNBC,,1.0104843654,1.1221962524,0.6442497601,0.9573285235,1.0618330855,1.1336356239,0.9993611225,1.4463061798,0.6861871432,1.4441854373,0.6795591329,0.8370623538,1.1221962524,0.6675038208,1.4859803105,1.0670738311,0.6841056261,1.006229227,0.950092576,1.3494691538,1.3e-09,1.600055558,0.950092576,0.7819031291,1.5347652446,1.689660034,1.2972000639,0.9573285235,1.0386877379,1.4349187014,0.6442497601,0.7437269725,1.1587384833,1.0906407761,0.8518291467,0.6600649972,1.536481078,0.9573285235,0.7126492034,0.9709271787,1.1741201095,0.7849088329,0.9363345511,1.0477169408,0.7352562256,1.0735154838,1.5320262321,0.4551623086,0.950092576,0.6600649972,1.0846473069,0.7909508758,0.7868300707,1.1464933604,0.6600649972,0.91361168
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,HER2+,,0.8185605251,1.3252283759,1.085333936,0.8383572168,1.1537302888,1.0202791996,0.8127530669,1.0805254104,1.0202791996,1.3252283759,1.1824301816,0.8934525395,1.3252283759,0.5383972701,1.3400743068,1.1560862225,0.5944667402,0.8308736443,0.6373496689,0.8492769501,0.601754529,1.1915900649,0.6373496689,0.8841089065,0.6081625986,0.8088112672,1.1765739503,0.8383572168,0.8917282329,1.9526197114,1.085333936,0.9029218315,3.1882284319,0.8917282329,1.2361672936,17.3600596518,0.8841089065,1.3655792104,1.3214080145,1.1560862225,1.1537302888,1.1598514166,1.1765739503,1.0938712946,1.0600358081,1.1884457098,0.8492769501,0.6139257128,0.6373496689,0.5485431436,0.8965077749,0.8925438781,1.1824301816,0.9776940649,0.5485431436,1.1905597284
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,"luminal ER, PR+",,0.5565321742,1.1873193295,0.5531857889,0.5645698535,0.6123850635,0.5455823962,0.8446970982,0.5670881835,0.7246543907,1.2182886563,1.0779124466,1.7749310722,1.1873193295,0.5502377398,1.3283497008,1.401430306,0.8486967159,1.0133334577,0.9851491036,0.9017684871,0.9603265705,1.1412825443,0.9851491036,1.14327463,0.7007603244,0.6114540537,1.5236800603,0.5645698535,1.2609726635,0.9003993997,1.305788282,1.6737348536,2.8405060977,1.2609726635,0.3220018763,0.5516633337,1.14327463,0.5645698535,1.1124989697,1.401430306,1.449043794,2.0200723993,1.72151291,0.8659820342,1.1761874483,0.5725711958,1.1717509788,1.2348655738,0.9851491036,1.0694173589,0.9184327548,1.1995547446,1.740016516,1.1585738439,1.0694173589,0.6553883803
ACH-000349,HCC1500,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,"luminal ER, PR+",,0.5356412601,0.9737342547,1.0605392388,0.5388972015,1.1959167796,0.5203235822,1.0526253177,1.0057578512,0.5203235822,1.2970187698,1.1372961669,1.5261407263,0.7776931842,1.0792671365,1.0896901746,1.1471420098,0.5645475481,0.531644584,0.6757324299,1.1940721402,1.5e-09,0.6148975655,0.6757324299,0.6551494723,1.1778640241,0.5861423565,1.7471712236,0.5388972015,1.123421252,1.6686564996,1.0605392388,1.5649971176,1.2250401215,1.1962931804,0.6654522254,0.5381707923,0.6028370534,0.5388972015,1.1240864554,1.1471420098,1.1959167796,1.3465091187,1.6276979441,0.905126913,1.1485255889,0.5829992772,0.5938000006,0.6518297028,0.6757324299,1.0745756113,1.2493944272,0.6230569747,1.4102148717,0.5804798929,1.0745756113,0.6888066613
ACH-000930,HCC1569,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,Basal A HER2+,,0.6793476714,1.0700038592,0.6840093732,0.8873861861,0.6847318379,1.333579655,1.0122137659,0.6384121439,1.3456703173,1.0693291521,1.0025811398,1.2837622116,1.0700038592,0.8775218782,1.3889869069,1.2112276124,1.3130665154,0.5953714721,1.3367095313,1.2432711725,1.0598455221,0.9066357782,1.3346875066,0.8210591135,1.037446543,0.6938559096,1.5827791874,0.8873861861,0.7063039158,3.0601046684,0.6691669046,1.2829447125,2.7276433147,0.7063039158,1.1158089279,21.9679447946,0.8297887483,0.8873861861,0.6769860448,1.5023854539,0.6847318379,1.426369738,0.970608904,0.9648797098,1.2845045495,0.6972795135,1.7203284087,0.7061717436,1.3367095313,0.9107708357,1.0044822008,1.0083237989,1.0025811398,1.5840699018,0.9107708357,0.6962392247
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,Basal A TNBC,,0.4564905817,2.3527385356,0.786680103,1.3756734009,0.9695753997,0.9313730226,0.9703532832,1.0817963988,0.9313730226,1.0289971597,1.4393305971,1.4633440454,2.3527385356,0.4331555177,1.359181386,0.9013510448,0.9462517708,0.9338003277,1.5870141594,0.8246866737,1.462e-07,0.9946004576,1.5870141594,1.4741946215,0.5239191134,1.8015828513,1.8726755923,1.3756734009,0.9907184331,1.456653764,0.4352662304,0.4916798033,1.1152086077,0.9907184331,1.0010187518,0.9029850453,1.461643018,1.3756734009,0.5067738545,0.9293262086,0.9695753997,6.0202191275,1.9276498293,1.3321605829,0.9192435158,0.9114636332,0.7789788158,0.5284533404,1.5870141594,0.9029850453,1.0256055684,1.0515642495,1.0118819573,1.4301733249,0.9029850453,1.0374638017
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,Basal A TNBC,,0.9485390016,1.3734962771,1.1870304962,0.9627072098,0.5352938564,0.7883613751,1.5624662205,1.6747700226,0.7883613751,1.4363715668,0.8098401077,0.8200472822,1.3734962771,0.9839868905,1.4730781801,0.5470220905,1.6212437356,0.7797745638,1.2256278626,0.8449459721,1.071546903,1.5756542553,1.2256278626,7.46644e-05,0.2926710598,1.0031414149,2.1288407033,0.9627072098,1.5966255466,1.6457611819,1.1934333516,1.3483387522,2.1570580465,2.0716122577,1.2651224248,0.9893089268,1.6076250915,0.9627072098,1.4152103651,0.8187375678,0.5370052136,1.0473008982,2.7039734762,1.0296899551,0.7699902057,1.0664253646,0.8288758877,0.9925729202,1.2256278626,0.9801693912,1.5933751719,1.0537663384,0.8221673582,0.9884130748,0.9801693912,0.3689283244
ACH-000859,HCC1954,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,Basal A HER2+,,0.9858745608,1.2621339226,1.1443211527,0.8822099885,0.9726333735,0.6946720707,2.9730423209,0.8896119051,0.7434404029,1.3089028311,0.8651984585,0.9249177614,1.2621339226,1.1135767538,0.9320543571,1.9564401811,0.7697420675,0.9294730886,2.940064896,0.9137136418,0.7808498156,1.0025679361,1.8281202867,0.7711775722,0.7571588968,0.9195239138,1.3962458571,0.8822099885,1.4128183634,1.2858496829,1.2789483478,0.9249177614,2.7937017311,1.4280059593,1.5680666154,57.8943237109,0.7710765508,0.8822099885,1.2073441744,1.5936159588,0.972864644,1.3801795864,1.3962458571,1.1379853618,1.2509672321,0.9966991478,0.9137136418,1.0332411452,2.940064896,1.1525417403,0.9848418675,0.7605389286,0.8717147341,0.9791162055,0.9157121056,1.0088984722
ACH-000725,HCC202,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,HER2+,,0.6906343518,1.8736052195,0.693280458,0.7671741423,0.3671424914,0.6976034113,1.088968332,1.0367815858,0.6976034113,1.5551448901,1.0191716131,1.5332022283,1.8736052195,0.6602301833,1.0919577223,1.7476423844,0.6902194338,0.7656091622,0.7695916227,0.7874602473,1.5970826776,1.1158615217,0.957245492,1.1076760395,0.7484350354,0.6976314573,1.4547588271,0.7671741423,1.1302477142,0.6841359747,0.693280458,1.5004424657,1.7031553103,0.8436321611,1.1292798119,8.6022734944,0.9311122454,0.7492333377,1.059622953,1.7476423844,0.3579207277,1.0326948381,1.4547588271,1.2632901215,0.7028574383,0.8089895656,0.7486612557,0.9593572114,0.7695916227,0.6751560975,1.0827956524,0.741793741,1.0848473095,1.4420018345,0.6751560975,0.7674980553
